PLAYER_ID,PLAYER_NAME,SEASON,GP,MIN,PTS,AST,REB,STL,BLK,TOV,FG_PCT,FG3_PCT,FT_PCT,PLUS_MINUS,TARGET_NEXT,NEXT_SEASON
1627780,Gary Payton II,2019-20,29,14.9,3.9,1.7,2.8,1.1,0.2,0.7,0.414,0.283,0.5,-4.8,7.1,2021-22
1627780,Gary Payton II,2021-22,71,17.6,7.1,0.9,3.5,1.4,0.3,0.6,0.616,0.358,0.603,2.5,4.6,2022-23
1627780,Gary Payton II,2022-23,22,16.7,4.6,1.4,3.1,1.0,0.2,0.7,0.594,0.5,0.857,1.8,5.5,2023-24
1627783,Pascal Siakam,2019-20,60,35.2,22.9,3.5,7.3,1.0,0.9,2.5,0.453,0.359,0.792,6.6,21.4,2020-21
1627783,Pascal Siakam,2020-21,56,35.8,21.4,4.5,7.2,1.1,0.7,2.3,0.455,0.297,0.827,2.3,22.8,2021-22
1627783,Pascal Siakam,2021-22,68,37.9,22.8,5.3,8.5,1.3,0.6,2.7,0.494,0.344,0.749,3.8,24.2,2022-23
1627783,Pascal Siakam,2022-23,71,37.4,24.2,5.8,7.8,0.9,0.5,2.4,0.48,0.324,0.774,1.7,21.7,2023-24
1627788,Furkan Korkmaz,2019-20,72,21.7,9.8,1.1,2.3,0.6,0.2,0.8,0.43,0.402,0.755,1.3,9.1,2020-21
1627788,Furkan Korkmaz,2020-21,55,19.3,9.1,1.5,2.1,0.9,0.2,0.8,0.401,0.375,0.732,2.6,7.6,2021-22
1627788,Furkan Korkmaz,2021-22,67,21.1,7.6,1.9,2.6,0.5,0.1,0.7,0.387,0.289,0.81,0.5,3.8,2022-23
1627788,Furkan Korkmaz,2022-23,37,9.6,3.8,0.6,1.1,0.3,0.1,0.6,0.432,0.391,0.722,0.1,2.5,2023-24
1627789,Timothe Luwawu-Cabarrot,2019-20,47,18.1,7.8,0.6,2.7,0.4,0.1,0.8,0.435,0.388,0.852,-1.1,6.4,2020-21
1627789,Timothe Luwawu-Cabarrot,2020-21,58,18.1,6.4,1.2,2.2,0.6,0.1,0.7,0.365,0.314,0.814,-0.4,4.4,2021-22
1627814,Damion Lee,2019-20,49,29.0,12.7,2.7,4.9,1.0,0.1,1.4,0.417,0.356,0.873,-2.5,6.5,2020-21
1627814,Damion Lee,2020-21,57,18.9,6.5,1.3,3.2,0.7,0.1,0.5,0.467,0.397,0.909,0.7,7.4,2021-22
1627814,Damion Lee,2021-22,63,19.9,7.4,1.0,3.2,0.6,0.1,0.6,0.441,0.337,0.88,1.5,8.2,2022-23
1627823,Juancho Hernangomez,2019-20,48,17.4,6.0,0.8,4.1,0.4,0.2,0.7,0.405,0.341,0.62,-1.1,7.2,2020-21
1627823,Juancho Hernangomez,2020-21,52,17.3,7.2,0.7,3.9,0.4,0.1,0.5,0.435,0.327,0.619,-1.4,3.3,2021-22
1627823,Juancho Hernangomez,2021-22,40,11.1,3.3,0.5,2.5,0.4,0.3,0.4,0.415,0.348,0.559,-0.1,2.9,2022-23
1627826,Ivica Zubac,2019-20,72,18.4,8.3,1.1,7.5,0.2,0.9,0.8,0.613,0.0,0.747,3.2,9.0,2020-21
1627826,Ivica Zubac,2020-21,72,22.3,9.0,1.3,7.2,0.3,0.9,1.1,0.652,0.25,0.789,2.5,10.3,2021-22
1627826,Ivica Zubac,2021-22,76,24.4,10.3,1.6,8.5,0.5,1.0,1.5,0.626,0.0,0.727,-1.7,10.8,2022-23
1627826,Ivica Zubac,2022-23,76,28.5,10.8,1.0,9.9,0.4,1.3,1.5,0.634,0.0,0.697,-0.4,11.7,2023-24
1627827,Dorian Finney-Smith,2019-20,71,29.9,9.5,1.6,5.7,0.6,0.5,1.0,0.466,0.376,0.722,3.9,9.8,2020-21
1627827,Dorian Finney-Smith,2020-21,60,32.0,9.8,1.7,5.4,0.9,0.4,0.8,0.472,0.394,0.756,3.3,11.0,2021-22
1627827,Dorian Finney-Smith,2021-22,80,33.0,11.0,1.9,4.7,1.1,0.5,1.0,0.471,0.395,0.675,3.0,8.3,2022-23
1627827,Dorian Finney-Smith,2022-23,66,30.4,8.3,1.5,4.8,0.8,0.5,0.9,0.391,0.337,0.763,-0.1,8.5,2023-24
1627832,Fred VanVleet,2019-20,54,35.7,17.6,6.6,3.8,1.9,0.3,2.2,0.413,0.39,0.848,3.8,19.6,2020-21
1627832,Fred VanVleet,2020-21,52,36.5,19.6,6.3,4.2,1.7,0.7,1.8,0.389,0.366,0.885,2.7,20.3,2021-22
1627832,Fred VanVleet,2021-22,65,37.9,20.3,6.7,4.4,1.7,0.5,2.6,0.403,0.377,0.874,3.3,19.3,2022-23
1627832,Fred VanVleet,2022-23,69,36.7,19.3,7.2,4.1,1.8,0.6,2.0,0.393,0.342,0.898,2.8,17.4,2023-24
1627846,Abdel Nader,2019-20,55,15.8,6.3,0.7,1.8,0.4,0.4,0.8,0.468,0.375,0.773,-1.5,6.7,2020-21
1627853,Ryan Arcidiacono,2019-20,58,16.0,4.5,1.7,1.9,0.5,0.1,0.6,0.409,0.391,0.711,-1.4,3.1,2020-21
1627853,Ryan Arcidiacono,2020-21,44,10.2,3.1,1.3,1.5,0.2,0.0,0.2,0.419,0.373,0.65,0.2,1.3,2022-23
1627853,Ryan Arcidiacono,2022-23,20,8.6,1.3,1.2,0.8,0.3,0.0,0.4,0.243,0.348,0.0,-2.0,0.0,2023-24
1627854,Bryn Forbes,2019-20,63,25.1,11.2,1.7,2.0,0.5,0.0,0.9,0.417,0.388,0.833,-3.4,10.0,2020-21
1627854,Bryn Forbes,2020-21,70,19.3,10.0,0.6,1.6,0.3,0.0,0.6,0.473,0.452,0.77,1.4,8.8,2021-22
1627854,Bryn Forbes,2021-22,75,17.1,8.8,1.0,1.2,0.3,0.1,0.7,0.429,0.414,0.908,0.3,3.6,2022-23
1627863,Danuel House Jr.,2019-20,63,30.4,10.5,1.3,4.2,1.1,0.5,0.9,0.427,0.363,0.811,2.0,8.8,2020-21
1627863,Danuel House Jr.,2020-21,36,25.9,8.8,1.9,3.7,0.6,0.4,1.0,0.404,0.346,0.651,-6.2,5.9,2021-22
1627863,Danuel House Jr.,2021-22,42,17.3,5.9,1.0,2.6,0.5,0.4,0.8,0.404,0.376,0.759,1.5,4.8,2022-23
1627863,Danuel House Jr.,2022-23,56,14.4,4.8,0.8,1.7,0.3,0.2,0.5,0.472,0.336,0.75,-0.3,4.2,2023-24
1627884,Derrick Jones Jr.,2019-20,59,23.3,8.5,1.1,3.9,1.0,0.6,0.5,0.527,0.28,0.772,-0.5,6.8,2020-21
1627884,Derrick Jones Jr.,2020-21,58,22.7,6.8,0.8,3.5,0.6,0.9,0.6,0.484,0.316,0.648,-1.1,5.6,2021-22
1627884,Derrick Jones Jr.,2021-22,51,17.6,5.6,0.6,3.3,0.5,0.6,0.6,0.538,0.328,0.8,0.8,5.0,2022-23
1627884,Derrick Jones Jr.,2022-23,64,14.0,5.0,0.5,2.4,0.5,0.6,0.4,0.5,0.338,0.738,1.9,8.6,2023-24
1627885,Shaquille Harrison,2019-20,43,11.3,4.9,1.1,2.0,0.8,0.4,0.4,0.467,0.381,0.78,1.4,2.1,2020-21
1627936,Alex Caruso,2019-20,64,18.4,5.5,1.9,1.9,1.1,0.3,0.8,0.412,0.333,0.734,3.8,6.4,2020-21
1627936,Alex Caruso,2020-21,58,21.0,6.4,2.8,2.9,1.1,0.3,1.3,0.436,0.401,0.645,2.1,7.4,2021-22
1627936,Alex Caruso,2021-22,41,28.0,7.4,4.0,3.6,1.7,0.4,1.4,0.398,0.333,0.795,2.7,5.6,2022-23
1627936,Alex Caruso,2022-23,67,23.5,5.6,2.9,2.9,1.5,0.7,1.1,0.455,0.364,0.808,3.0,10.1,2023-24
1628021,David Nwaba,2019-20,20,13.4,5.2,0.4,2.3,0.6,0.6,0.4,0.521,0.429,0.667,1.8,9.2,2020-21
1628021,David Nwaba,2020-21,30,22.6,9.2,1.0,3.9,1.0,0.7,0.6,0.486,0.27,0.691,-0.9,5.1,2021-22
1628035,Alfonzo McKinnie,2019-20,40,14.8,4.6,0.4,2.8,0.6,0.2,0.7,0.427,0.215,0.71,-2.3,3.1,2020-21
1628035,Alfonzo McKinnie,2020-21,39,6.6,3.1,0.2,1.4,0.2,0.0,0.1,0.516,0.41,0.556,0.2,3.5,2021-22
1628365,Markelle Fultz,2019-20,72,27.7,12.1,5.1,3.3,1.3,0.2,2.0,0.465,0.267,0.73,-0.8,10.8,2021-22
1628365,Markelle Fultz,2021-22,18,20.0,10.8,5.5,2.7,1.1,0.3,2.2,0.474,0.235,0.806,-2.1,14.0,2022-23
1628365,Markelle Fultz,2022-23,60,29.6,14.0,5.7,3.9,1.5,0.4,2.3,0.514,0.31,0.783,-2.2,7.8,2023-24
1628366,Lonzo Ball,2019-20,63,32.1,11.8,7.0,6.1,1.4,0.6,3.1,0.403,0.375,0.566,-0.4,14.6,2020-21
1628366,Lonzo Ball,2020-21,55,31.8,14.6,5.7,4.8,1.5,0.6,2.2,0.414,0.378,0.781,0.9,13.0,2021-22
1628367,Josh Jackson,2019-20,22,17.3,9.0,1.6,3.0,0.8,0.4,1.3,0.44,0.319,0.7,1.1,13.4,2020-21
1628367,Josh Jackson,2020-21,62,25.2,13.4,2.3,4.1,0.9,0.8,2.3,0.419,0.3,0.729,-2.0,6.4,2021-22
1628368,De'Aaron Fox,2019-20,51,32.0,21.1,6.8,3.8,1.5,0.5,3.1,0.48,0.292,0.705,-2.4,25.2,2020-21
1628368,De'Aaron Fox,2020-21,58,35.1,25.2,7.2,3.5,1.5,0.5,3.0,0.477,0.322,0.719,-3.4,23.2,2021-22
1628368,De'Aaron Fox,2021-22,59,35.3,23.2,5.6,3.9,1.2,0.4,2.8,0.473,0.297,0.75,-3.3,25.0,2022-23
1628368,De'Aaron Fox,2022-23,73,33.4,25.0,6.1,4.2,1.1,0.3,2.5,0.512,0.324,0.78,2.4,26.6,2023-24
1628369,Jayson Tatum,2019-20,66,34.3,23.4,3.0,7.0,1.4,0.9,2.3,0.45,0.403,0.812,7.6,26.4,2020-21
1628369,Jayson Tatum,2020-21,64,35.8,26.4,4.3,7.4,1.2,0.5,2.7,0.459,0.386,0.868,2.5,26.9,2021-22
1628369,Jayson Tatum,2021-22,76,35.9,26.9,4.4,8.0,1.0,0.6,2.9,0.453,0.353,0.853,8.8,30.1,2022-23
1628369,Jayson Tatum,2022-23,74,36.9,30.1,4.6,8.8,1.1,0.7,2.9,0.466,0.35,0.854,6.4,26.9,2023-24
1628370,Malik Monk,2019-20,55,21.3,10.3,2.1,2.9,0.5,0.3,1.4,0.434,0.284,0.82,-4.2,11.7,2020-21
1628370,Malik Monk,2020-21,42,20.9,11.7,2.1,2.4,0.5,0.1,1.3,0.434,0.401,0.819,0.8,13.8,2021-22
1628370,Malik Monk,2021-22,76,28.1,13.8,2.9,3.4,0.8,0.4,1.6,0.473,0.391,0.795,0.7,13.5,2022-23
1628370,Malik Monk,2022-23,77,22.3,13.5,3.9,2.6,0.6,0.3,1.9,0.448,0.359,0.889,0.9,15.4,2023-24
1628371,Jonathan Isaac,2019-20,34,28.8,11.9,1.4,6.8,1.6,2.3,1.4,0.47,0.34,0.779,0.5,6.8,2023-24
1628372,Dennis Smith Jr.,2019-20,34,15.8,5.5,2.9,2.3,0.8,0.2,1.7,0.341,0.296,0.509,-5.7,6.7,2020-21
1628372,Dennis Smith Jr.,2020-21,23,18.3,6.7,3.3,2.4,1.0,0.6,1.1,0.4,0.328,0.731,-0.8,5.6,2021-22
1628372,Dennis Smith Jr.,2021-22,37,17.3,5.6,3.6,2.4,1.2,0.3,1.4,0.418,0.222,0.656,-3.7,8.8,2022-23
1628372,Dennis Smith Jr.,2022-23,54,25.7,8.8,4.8,3.1,1.4,0.5,1.5,0.412,0.216,0.736,-1.3,6.6,2023-24
1628373,Frank Ntilikina,2019-20,57,20.8,6.3,3.0,2.1,0.9,0.3,1.2,0.393,0.321,0.864,-1.7,2.7,2020-21
1628373,Frank Ntilikina,2020-21,33,9.8,2.7,0.6,0.9,0.5,0.1,0.3,0.367,0.479,0.444,-1.0,4.1,2021-22
1628373,Frank Ntilikina,2021-22,58,11.8,4.1,1.2,1.4,0.5,0.1,0.5,0.399,0.342,0.96,1.1,2.9,2022-23
1628374,Lauri Markkanen,2019-20,50,29.8,14.7,1.5,6.3,0.8,0.5,1.6,0.425,0.344,0.824,-1.4,13.6,2020-21
1628374,Lauri Markkanen,2020-21,51,25.8,13.6,0.9,5.3,0.5,0.3,1.0,0.48,0.402,0.826,-0.9,14.8,2021-22
1628374,Lauri Markkanen,2021-22,61,30.8,14.8,1.3,5.7,0.7,0.5,0.9,0.445,0.358,0.868,2.8,25.6,2022-23
1628374,Lauri Markkanen,2022-23,66,34.4,25.6,1.9,8.6,0.6,0.6,1.9,0.499,0.391,0.875,2.5,23.2,2023-24
1628378,Donovan Mitchell,2019-20,69,34.3,24.0,4.3,4.4,1.0,0.2,2.7,0.449,0.366,0.863,1.6,26.4,2020-21
1628378,Donovan Mitchell,2020-21,53,33.4,26.4,5.2,4.4,1.0,0.3,2.8,0.438,0.386,0.845,5.4,25.9,2021-22
1628378,Donovan Mitchell,2021-22,67,33.8,25.9,5.3,4.2,1.5,0.2,3.0,0.448,0.355,0.853,4.1,28.3,2022-23
1628378,Donovan Mitchell,2022-23,68,35.8,28.3,4.4,4.3,1.5,0.4,2.6,0.484,0.386,0.867,5.0,26.6,2023-24
1628379,Luke Kennard,2019-20,28,32.9,15.8,4.1,3.5,0.4,0.2,1.5,0.442,0.399,0.893,-0.8,8.3,2020-21
1628379,Luke Kennard,2020-21,63,19.6,8.3,1.7,2.6,0.4,0.1,0.8,0.476,0.446,0.839,-0.4,11.9,2021-22
1628379,Luke Kennard,2021-22,70,27.4,11.9,2.1,3.3,0.6,0.1,0.9,0.449,0.449,0.896,2.6,9.3,2022-23
1628379,Luke Kennard,2022-23,59,22.3,9.3,1.5,2.7,0.5,0.1,0.8,0.492,0.494,0.949,3.6,11.0,2023-24
1628380,Zach Collins,2021-22,28,17.9,7.8,2.2,5.5,0.5,0.8,1.6,0.49,0.341,0.8,1.4,11.6,2022-23
1628380,Zach Collins,2022-23,63,22.9,11.6,2.9,6.4,0.6,0.8,2.0,0.518,0.374,0.761,-3.8,11.2,2023-24
1628381,John Collins,2019-20,41,33.2,21.6,1.5,10.1,0.8,1.6,1.8,0.583,0.401,0.8,-4.0,17.6,2020-21
1628381,John Collins,2020-21,63,29.3,17.6,1.2,7.4,0.5,1.0,1.3,0.556,0.399,0.833,2.9,16.2,2021-22
1628381,John Collins,2021-22,54,30.8,16.2,1.8,7.8,0.6,1.0,1.1,0.526,0.364,0.793,0.7,13.1,2022-23
1628381,John Collins,2022-23,71,30.0,13.1,1.2,6.5,0.6,1.0,1.1,0.508,0.292,0.803,-0.3,15.1,2023-24
1628382,Justin Jackson,2019-20,65,16.1,5.5,0.8,2.4,0.2,0.2,0.2,0.396,0.294,0.84,0.1,7.2,2020-21
1628382,Justin Jackson,2020-21,34,17.0,7.2,1.5,2.3,0.4,0.1,0.9,0.403,0.308,0.838,-1.2,0.9,2022-23
1628384,OG Anunoby,2019-20,69,29.9,10.6,1.6,5.3,1.4,0.7,1.1,0.505,0.39,0.706,4.0,15.9,2020-21
1628384,OG Anunoby,2020-21,43,33.3,15.9,2.2,5.5,1.5,0.7,1.7,0.48,0.398,0.784,2.7,17.1,2021-22
1628384,OG Anunoby,2021-22,48,36.0,17.1,2.6,5.5,1.5,0.5,1.7,0.443,0.363,0.754,2.8,16.8,2022-23
1628384,OG Anunoby,2022-23,67,35.6,16.8,2.0,5.0,1.9,0.7,2.0,0.476,0.387,0.838,2.0,14.7,2023-24
1628385,Harry Giles III,2019-20,46,14.5,6.9,1.3,4.1,0.5,0.4,1.0,0.554,0.0,0.776,-2.8,2.8,2020-21
1628385,Harry Giles III,2020-21,38,9.2,2.8,0.8,3.5,0.2,0.3,0.5,0.433,0.348,0.593,-2.1,2.4,2023-24
1628386,Jarrett Allen,2019-20,70,26.5,11.1,1.6,9.6,0.6,1.3,1.1,0.649,0.0,0.633,0.6,12.8,2020-21
1628386,Jarrett Allen,2020-21,63,29.6,12.8,1.7,10.0,0.5,1.4,1.6,0.618,0.316,0.703,-3.2,16.1,2021-22
1628386,Jarrett Allen,2021-22,56,32.3,16.1,1.6,10.8,0.8,1.3,1.7,0.677,0.1,0.708,2.4,14.3,2022-23
1628386,Jarrett Allen,2022-23,68,32.6,14.3,1.7,9.8,0.8,1.2,1.4,0.644,0.1,0.733,5.1,16.5,2023-24
1628389,Bam Adebayo,2019-20,72,33.6,15.9,5.1,10.2,1.1,1.3,2.8,0.557,0.143,0.691,3.4,18.7,2020-21
1628389,Bam Adebayo,2020-21,64,33.5,18.7,5.4,9.0,1.2,1.0,2.6,0.57,0.25,0.799,0.4,19.1,2021-22
1628389,Bam Adebayo,2021-22,56,32.6,19.1,3.4,10.1,1.4,0.8,2.6,0.557,0.0,0.753,5.4,20.4,2022-23
1628389,Bam Adebayo,2022-23,75,34.6,20.4,3.2,9.2,1.2,0.8,2.5,0.54,0.083,0.806,1.6,19.3,2023-24
1628391,D.J. Wilson,2019-20,37,9.8,3.6,0.7,2.5,0.1,0.1,0.5,0.394,0.247,0.611,-1.3,5.2,2020-21
1628392,Isaiah Hartenstein,2019-20,23,11.6,4.7,0.8,3.9,0.4,0.5,0.7,0.657,0.0,0.679,1.7,5.1,2020-21
1628392,Isaiah Hartenstein,2020-21,46,12.1,5.1,1.2,3.9,0.4,0.8,1.0,0.55,0.333,0.648,0.0,8.3,2021-22
1628392,Isaiah Hartenstein,2021-22,68,17.9,8.3,2.4,4.9,0.7,1.1,1.2,0.626,0.467,0.689,2.5,5.0,2022-23
1628392,Isaiah Hartenstein,2022-23,82,19.9,5.0,1.2,6.5,0.6,0.8,0.8,0.535,0.216,0.676,1.8,7.8,2023-24
1628396,Tony Bradley,2019-20,58,11.4,4.9,0.4,4.6,0.2,0.6,0.5,0.667,1.0,0.652,-0.2,7.1,2020-21
1628396,Tony Bradley,2020-21,42,16.3,7.1,0.9,5.7,0.4,0.7,0.8,0.665,0.0,0.691,-0.4,3.0,2021-22
1628398,Kyle Kuzma,2019-20,61,25.0,12.8,1.3,4.5,0.5,0.4,1.5,0.436,0.316,0.735,3.0,12.9,2020-21
1628398,Kyle Kuzma,2020-21,68,28.7,12.9,1.9,6.1,0.5,0.6,1.7,0.443,0.361,0.691,0.0,17.1,2021-22
1628398,Kyle Kuzma,2021-22,66,33.4,17.1,3.5,8.5,0.6,0.9,2.6,0.452,0.341,0.712,-4.3,21.2,2022-23
1628398,Kyle Kuzma,2022-23,64,35.0,21.2,3.7,7.2,0.6,0.5,3.0,0.448,0.333,0.73,0.2,22.2,2023-24
1628400,Semi Ojeleye,2019-20,69,14.6,3.4,0.5,2.1,0.3,0.1,0.3,0.408,0.378,0.875,-0.4,4.6,2020-21
1628400,Semi Ojeleye,2020-21,56,17.0,4.6,0.7,2.6,0.3,0.0,0.4,0.403,0.367,0.75,0.1,3.3,2021-22
1628401,Derrick White,2019-20,68,24.7,11.3,3.5,3.3,0.6,0.9,1.3,0.458,0.366,0.853,0.6,15.4,2020-21
1628401,Derrick White,2020-21,36,29.5,15.4,3.5,3.0,0.7,1.0,1.3,0.411,0.346,0.851,2.6,13.2,2021-22
1628401,Derrick White,2021-22,75,29.3,13.2,4.9,3.5,0.9,0.8,1.6,0.421,0.312,0.864,2.7,12.4,2022-23
1628401,Derrick White,2022-23,82,28.3,12.4,3.9,3.6,0.7,0.9,1.2,0.462,0.381,0.875,6.0,15.2,2023-24
1628402,Frank Jackson,2019-20,59,13.5,6.3,1.0,1.4,0.3,0.1,0.8,0.405,0.326,0.747,-1.0,9.8,2020-21
1628402,Frank Jackson,2020-21,40,18.5,9.8,0.9,2.2,0.4,0.0,0.9,0.457,0.407,0.813,-0.3,10.6,2021-22
1628404,Josh Hart,2019-20,65,27.0,10.1,1.7,6.5,1.0,0.4,1.2,0.423,0.342,0.739,-1.8,9.2,2020-21
1628404,Josh Hart,2020-21,47,28.7,9.2,2.3,8.0,0.8,0.3,1.0,0.439,0.326,0.775,0.0,14.9,2021-22
1628404,Josh Hart,2021-22,54,33.2,14.9,4.1,7.2,1.1,0.2,2.1,0.504,0.343,0.758,-3.7,9.8,2022-23
1628404,Josh Hart,2022-23,76,32.3,9.8,3.8,7.8,1.2,0.3,1.5,0.529,0.372,0.75,4.1,9.4,2023-24
1628407,Dwayne Bacon,2019-20,39,17.6,5.7,1.3,2.6,0.6,0.1,0.9,0.348,0.284,0.66,-3.4,10.9,2020-21
1628408,PJ Dozier,2019-20,29,14.2,5.8,2.2,1.9,0.5,0.2,0.9,0.414,0.347,0.724,-2.3,7.7,2020-21
1628408,PJ Dozier,2020-21,50,21.8,7.7,1.8,3.6,0.6,0.4,0.9,0.417,0.315,0.636,3.9,5.4,2021-22
1628408,PJ Dozier,2021-22,18,18.9,5.4,1.6,3.5,0.6,0.3,0.7,0.364,0.313,0.769,-5.0,1.4,2022-23
1628410,Edmond Sumner,2019-20,31,14.4,4.9,1.8,1.5,0.5,0.3,0.7,0.43,0.264,0.552,-0.9,7.5,2020-21
1628410,Edmond Sumner,2020-21,53,16.2,7.5,0.9,1.8,0.6,0.2,1.0,0.525,0.398,0.819,-0.6,7.1,2022-23
1628411,Wes Iwundu,2019-20,52,18.3,5.8,1.2,2.5,0.5,0.3,0.5,0.416,0.341,0.804,0.2,2.4,2020-21
1628415,Dillon Brooks,2019-20,73,28.9,16.2,2.1,3.3,0.9,0.4,1.7,0.407,0.358,0.808,-0.6,17.2,2020-21
1628415,Dillon Brooks,2020-21,67,29.8,17.2,2.3,2.9,1.2,0.4,1.8,0.419,0.344,0.815,2.3,18.4,2021-22
1628415,Dillon Brooks,2021-22,32,27.7,18.4,2.8,3.2,1.1,0.3,1.6,0.432,0.309,0.849,6.4,14.3,2022-23
1628415,Dillon Brooks,2022-23,73,30.3,14.3,2.6,3.3,0.9,0.2,1.4,0.396,0.326,0.779,2.8,12.7,2023-24
1628418,Thomas Bryant,2019-20,46,24.9,13.2,1.8,7.2,0.5,1.1,1.2,0.581,0.407,0.741,-3.5,7.4,2021-22
1628418,Thomas Bryant,2021-22,27,16.3,7.4,0.9,4.0,0.2,0.8,0.7,0.52,0.286,0.875,-2.8,9.8,2022-23
1628418,Thomas Bryant,2022-23,59,18.3,9.8,0.5,5.7,0.3,0.5,0.6,0.623,0.441,0.738,-1.6,5.7,2023-24
1628420,Monte Morris,2019-20,73,22.4,9.0,3.5,1.9,0.8,0.2,0.7,0.459,0.378,0.843,0.7,10.2,2020-21
1628420,Monte Morris,2020-21,47,25.5,10.2,3.2,2.0,0.7,0.3,0.7,0.481,0.381,0.795,3.3,12.6,2021-22
1628420,Monte Morris,2021-22,75,29.9,12.6,4.4,3.0,0.7,0.2,1.0,0.484,0.395,0.869,3.8,10.3,2022-23
1628420,Monte Morris,2022-23,62,27.4,10.3,5.3,3.4,0.7,0.2,1.0,0.48,0.382,0.831,0.1,5.0,2023-24
1628422,Damyean Dotson,2019-20,48,17.4,6.7,1.2,1.9,0.5,0.1,0.4,0.414,0.362,0.667,-1.8,6.7,2020-21
1628425,Sterling Brown,2019-20,52,14.7,5.1,1.0,3.5,0.6,0.1,0.8,0.371,0.324,0.8,1.3,8.2,2020-21
1628425,Sterling Brown,2020-21,51,24.1,8.2,1.4,4.4,0.7,0.2,0.8,0.448,0.423,0.806,-3.0,3.3,2021-22
1628427,Vlatko Čančar,2020-21,41,6.9,2.1,0.3,1.2,0.3,0.0,0.3,0.458,0.273,0.769,-2.5,4.1,2021-22
1628427,Vlatko Čančar,2021-22,15,11.8,4.1,1.1,2.1,0.1,0.2,0.6,0.561,0.583,0.643,0.3,5.0,2022-23
1628432,Davon Reed,2021-22,48,13.9,4.4,1.1,2.3,0.5,0.2,0.3,0.503,0.43,0.667,-0.5,2.1,2022-23
1628436,Luke Kornet,2019-20,36,15.5,6.0,0.9,2.3,0.3,0.7,0.4,0.439,0.287,0.714,-1.2,3.4,2020-21
1628436,Luke Kornet,2020-21,31,11.2,3.4,0.8,2.2,0.1,1.0,0.2,0.436,0.254,0.5,1.7,2.0,2021-22
1628436,Luke Kornet,2021-22,15,6.9,2.0,0.6,1.9,0.2,0.2,0.0,0.481,0.0,0.667,1.5,3.8,2022-23
1628436,Luke Kornet,2022-23,69,11.7,3.8,0.8,2.9,0.2,0.7,0.4,0.665,0.231,0.821,0.9,5.3,2023-24
1628449,Chris Boucher,2019-20,62,13.2,6.6,0.4,4.5,0.4,1.0,0.5,0.472,0.322,0.784,1.6,13.6,2020-21
1628449,Chris Boucher,2020-21,60,24.2,13.6,1.1,6.7,0.6,1.9,0.8,0.514,0.383,0.788,1.6,9.4,2021-22
1628449,Chris Boucher,2021-22,80,21.1,9.4,0.3,6.2,0.6,0.9,0.5,0.464,0.297,0.777,2.4,9.4,2022-23
1628449,Chris Boucher,2022-23,76,20.0,9.4,0.4,5.5,0.6,0.8,0.5,0.493,0.328,0.762,-0.2,6.4,2023-24
1628464,Daniel Theis,2019-20,65,24.1,9.2,1.7,6.6,0.6,1.3,0.8,0.566,0.333,0.763,3.1,9.6,2020-21
1628464,Daniel Theis,2020-21,65,24.6,9.6,1.7,5.5,0.6,0.9,1.0,0.541,0.322,0.673,-0.5,8.2,2021-22
1628464,Daniel Theis,2021-22,47,20.8,8.2,0.9,4.9,0.4,0.7,1.0,0.519,0.308,0.681,-1.9,6.3,2023-24
1628467,Maxi Kleber,2019-20,74,25.5,9.1,1.2,5.2,0.3,1.1,0.8,0.461,0.373,0.849,1.4,7.1,2020-21
1628467,Maxi Kleber,2020-21,50,26.8,7.1,1.4,5.2,0.5,0.7,0.6,0.422,0.41,0.919,2.7,7.0,2021-22
1628467,Maxi Kleber,2021-22,59,24.6,7.0,1.2,5.9,0.5,1.0,0.8,0.398,0.325,0.708,2.0,5.9,2022-23
1628467,Maxi Kleber,2022-23,37,25.1,5.9,1.4,3.6,0.3,0.8,0.7,0.456,0.348,0.711,-1.2,4.4,2023-24
1628470,Torrey Craig,2019-20,58,18.5,5.4,0.8,3.3,0.4,0.6,0.4,0.461,0.326,0.611,-3.0,5.5,2020-21
1628470,Torrey Craig,2020-21,50,16.1,5.5,1.0,3.9,0.6,0.5,0.5,0.48,0.368,0.773,-1.9,6.6,2021-22
1628470,Torrey Craig,2021-22,78,20.5,6.6,1.2,4.0,0.6,0.5,0.9,0.454,0.329,0.75,-2.4,7.4,2022-23
1628470,Torrey Craig,2022-23,79,24.7,7.4,1.5,5.4,0.6,0.8,0.9,0.456,0.395,0.711,-2.2,5.7,2023-24
1628539,Mychal Mulder,2020-21,60,12.8,5.6,0.4,1.0,0.2,0.2,0.3,0.449,0.397,0.636,1.1,4.1,2021-22
1628960,Grayson Allen,2019-20,38,18.9,8.7,1.4,2.2,0.3,0.1,0.9,0.466,0.404,0.867,-2.5,10.6,2020-21
1628960,Grayson Allen,2020-21,50,25.2,10.6,2.2,3.2,0.9,0.2,1.0,0.418,0.391,0.868,0.2,11.1,2021-22
1628960,Grayson Allen,2021-22,66,27.3,11.1,1.5,3.4,0.7,0.3,0.7,0.448,0.409,0.865,3.5,10.4,2022-23
1628960,Grayson Allen,2022-23,72,27.4,10.4,2.3,3.3,0.9,0.2,1.0,0.44,0.399,0.905,3.2,13.5,2023-24
1628962,Udoka Azubuike,2020-21,15,3.8,1.1,0.0,0.9,0.1,0.3,0.2,0.444,0.0,0.8,-4.3,4.7,2021-22
1628962,Udoka Azubuike,2021-22,17,11.5,4.7,0.0,4.2,0.1,0.6,0.7,0.755,0.0,0.545,0.2,3.5,2022-23
